Id,Price
2273,351193.7749789746
15298,267081.47598140384
4284,254575.74744305224
12303,141510.61993812394
7808,172619.81797406508
2203,151509.88197594532
7237,126761.57970457681
15864,141518.78633817553
2844,184254.51085049205
5729,189982.02959579884
11812,355638.70948827046
1779,150679.65403986326
6442,159631.57409928695
6160,183153.66521155118
8266,223359.8415705362
9903,225806.75458538733
2867,144072.42569323184
6998,183935.7328001507
13932,171910.1747736315
12587,165023.40851179248
3611,229611.5974661522
2646,296476.3232637272
1890,162021.34385276647
860,201757.20344397638
14187,186485.1680758841
12569,307683.1689015775
1276,104483.55887328586
12025,170119.77449553544
4890,279683.16234606015
14410,288774.2278139883
10352,290589.1066154857
11407,198092.3888856689
10384,163881.87144798107
7622,255057.1566564066
12578,167446.38003492245
15820,171857.34857174888
563,210710.95769766596
15226,182860.52990098443
6396,212449.7571630638
6247,149575.80779601855
3339,161944.5208365136
10975,252792.51524437036
7475,127278.81905269898
11129,261873.73849765593
3051,276809.5881094101
10232,251071.00885018182
14106,185495.97162160472
5502,213746.6997405031
4558,77947.3637153109
4181,115036.74798155844
8426,142941.62769754467
6611,174301.3132008397
14641,139872.3050677916
15539,276984.0000923036
13119,109127.39326443244
11716,186158.2230504796
7316,242590.3172674973
7791,126885.65314066326
13034,239831.27271198068
1068,244693.00919564685
4060,150181.62525834196
10172,229638.48501287165
2591,168403.11878287836
12494,313313.3935141458
7828,296694.0611807983
15284,183891.4364863937
7947,182273.7142868389
16335,229942.81047286955
10234,338869.40767282515
2797,222164.89944373394
5341,249995.68498069304
3059,279127.3243060076
1559,125756.15130544126
15320,283534.5417126676
10284,348418.000807191
4134,177027.53698373795
4481,235082.79004586875
7222,175945.12748052867
4062,217313.7111973205
2192,221114.40507006258
9637,194008.21366598594
16236,172952.84448590505
4272,185659.37093793013
9406,268764.81740518415
14309,204978.08366929152
1946,302145.8616870804
16235,223192.5777684777
7146,178523.6615217546
16784,243234.01410524908
349,331988.0062936618
6251,175485.12518004954
5128,408805.48022234323
11718,172867.23726064153
16721,84102.66258527809
12517,186829.09728970166
15961,184086.29730989787
9428,245752.3097691762
14541,151925.2967482666
10168,179314.51115270914
11270,205622.09882577392
13210,244351.52474086994
11518,153328.74754551917
12612,167255.6820611061
16352,120565.38367029298
9935,116390.0634336039
15521,258195.5550234274
11482,188388.41524463132
11443,206455.3884045289
9459,245091.3935989442
9218,184162.94424760542
854,159311.51234105555
5619,178339.11468169995
9208,157895.3708759531
4391,117094.44777290052
15207,193813.00291627442
7183,185754.9906821445
16442,220945.99026507896
7936,103619.59556036664
10606,472855.2293388352
4979,159078.30466017476
4854,241879.81645566903
16476,129409.72079020586
10516,163669.07984027755
16261,277486.0922568619
90,422100.4027036883
5433,183181.73133142237
14338,139734.50779297148
13487,180034.63583765618
8211,487105.439270938
170,156103.94904803552
14051,108867.96430085473
10686,220893.27128228865
7595,275368.4916923784
6777,372737.2662002132
14661,182025.13259886313
13991,273711.58092185407
16795,176145.2672384399
2740,140616.0988897609
7368,305346.9753093823
2413,200837.51694819372
1852,444264.4919106683
15200,421375.77413083124
8467,309341.7292317941
16379,219029.2582603291
3375,166256.3388859126
5945,486692.4151645072
2641,206743.10892231093
2837,315627.3507430197
3498,246217.1276522244
10876,151604.3278005017
1285,241492.59957230906
9285,238940.93303813523
4015,353944.37287622446
2526,180147.89209546565
7814,198417.6257655447
7117,255714.42523089834
12359,139636.85993062283
3303,280245.44645415235
13874,125878.93451868305
5484,248957.0743519934
15067,178435.17429374089
12639,215752.2101756982
3388,236022.22067497688
4256,201661.0231902959
15738,198009.63400883303
14049,188643.96212004928
15780,168673.1919685526
9564,174555.42400672007
11910,216810.69012149758
11315,255924.867138045
1733,157196.02858696927
3910,291591.9939137094
7552,468351.14190130105
254,216319.30783632028
5222,153892.8320624107
8314,205239.5742457884
16743,207996.25666523768
10335,107709.97438184968
8226,281873.53411502583
12254,213992.4533466993
13152,221787.8861891661
15020,183127.20088389787
16349,209003.77986537674
11924,193148.59392858588
12543,168549.08110227872
14114,220424.11715609563
12318,270168.6271350403
15383,193354.63311389432
6679,193913.19448779232
635,212412.51037081474
15993,244770.65010468333
11375,230969.5360302221
11216,186537.37748726693
15401,189505.49371079248
11301,165262.70344984528
13804,281813.83156703
10839,182536.29258378551
1588,328953.4909563749
3596,182779.2674710491
5816,134092.5235701052
8099,144478.51482013182
6551,153857.1899554971
14075,481354.21637422644
13431,207825.34576587842
9481,319955.20709568914
5295,155808.73399517848
15859,335336.254915252
10634,320170.39490430255
444,213893.12117959914
11686,275768.0387060249
1213,212726.23186963203
13970,232569.73776003253
6849,428901.2745469123
9911,230064.64455785792
5649,151505.52714513798
7184,234578.01158370468
5877,279488.83082959766
1655,213564.11165138852
15301,218392.22201634652
12389,250843.5741240845
5241,279069.52783241647
7048,188615.77417249858
10574,158105.89199897775
8593,163015.41386122728
4752,214949.30273930507
14663,174596.61815632405
10994,206943.325400407
87,70436.32222343664
5132,144975.52381670979
6372,449128.5726837765
7411,273759.755091422
3319,221492.4381147944
9355,148704.1245114841
5139,256210.90643563907
56,304679.01684295875
3249,169552.63220944785
5047,81900.41045615078
13238,327108.0955792897
2190,257888.94197365228
15599,175978.36163078528
6542,151878.53328688952
1968,178549.38625023124
5630,214673.1024632823
9157,287178.0444932812
789,206626.92746510758
1413,268444.3646542831
12514,266644.53790664714
13459,159295.7522638319
1345,234323.93285818136
4034,205991.58350992907
15169,160795.95778092297
6770,239072.6113507954
3334,214143.81543665822
12998,165716.0392749912
15870,230823.5136471809
1871,172635.2849330845
5770,229670.8547806398
13196,109480.24048203183
7633,193048.55609610074
10699,181787.81411390114
15470,198076.44151412952
1903,494873.16725304996
13860,223866.29143266295
7649,302800.010255482
11043,256776.86874965706
2922,209275.40594259463
7538,261517.1960241878
9477,120795.79286300958
117,485784.38714939944
1457,241542.07219965174
7082,174159.47023196385
3053,262908.28136688995
12522,129107.60960421692
5744,488623.313705422
13566,323452.8191689794
1464,131378.1582394324
3852,169085.1253933794
9557,232458.43862809418
14719,421311.17267037125
13978,157107.39350116308
3286,152800.43711556838
13019,356881.4298231958
1421,213312.03771750507
13502,172535.81078946535
14811,234050.50323549288
9297,286874.60006101953
7749,507337.3482109657
16555,152014.52818841275
14576,166860.43713760684
12766,143174.9539065353
4679,129754.36001471581
10033,203210.42376829122
11231,312612.79477575124
15112,195580.16738064864
10617,183678.96972021105
2175,175392.6476620655
16502,490165.6559181046
10106,186659.57322068454
12561,176987.83992426962
15907,279177.13431242976
8069,134196.64064313896
8316,140850.0152529355
12343,218920.12795408905
12092,212100.81545443926
1527,183818.74031319126
10010,177195.69612161655
655,124867.41955210666
10549,167255.07440175052
3248,135798.78201898612
13499,276920.25482447556
14959,221138.0756956824
6070,176871.11928863375
11360,176654.41724903442
12102,198527.91597386912
11870,304310.7073375888
3713,93935.52441865735
3230,171147.16810740627
7742,232679.6427184033
15092,340650.9258342155
8728,277962.9613766876
3386,128123.1270946098
9409,149826.61289601654
16545,234878.98789036192
3127,157923.10864692132
11344,188100.66588736494
2112,232083.46588039584
7310,215683.13424707373
6313,227558.16521520275
3681,375883.1543141307
5114,331073.66842926684
270,162913.5276640701
14350,181770.9780299839
12223,339428.989774753
1066,205238.23318183262
16116,331820.95717211906
11410,488677.4864680415
4088,176512.2322113895
5956,210873.29011809637
14669,184820.64265983086
13871,131763.0677843485
4126,223464.50142003028
12114,238634.58852808323
16607,230769.78486590312
4266,229046.69411270416
13518,180813.13336399398
11856,302501.98029099545
3885,247067.76125459414
8891,124886.74021287686
4964,182725.79468533237
7696,149033.46345546187
6894,129581.78775856712
9766,183198.4450950196
4800,159980.90109094503
2840,197478.89857230944
4743,167965.00055473085
13562,486579.37853070645
8301,197465.43733282483
5405,184442.0827197675
1535,154706.56447377458
9073,142434.63194855177
1698,312166.0986341491
12262,237842.97613102675
6794,173839.78903889627
12701,181068.67302890398
8432,176864.43413386284
13540,165123.9107137929
8629,178937.90230081056
1440,222329.83162194022
8596,193669.19157344085
9575,289986.95995860046
14976,109073.51099447004
3149,185849.11775942612
5157,188822.52254458188
10748,168057.9156972153
9719,343801.9922275815
6376,197652.27094704815
9733,193466.6917233663
4749,198289.76089817294
4994,345493.88513091614
538,184387.38008024235
5512,139966.64365031823
9778,205170.20505591173
9761,139815.5301166603
3174,388937.1032782308
13429,184761.92102093392
10467,125461.74867599363
14129,219259.5746231763
13608,144878.19819542798
11106,146474.00422533933
12048,171697.23803527316
1054,376255.6093781501
3582,282572.0423912573
1566,158087.06366789358
11529,145576.43019650195
11859,188394.8919666804
10582,154762.8953347218
14907,474263.6661250459
14039,182223.601985197
10489,145989.7292854334
3331,289336.5321664705
10153,228159.8841017698
5271,170283.92130756867
11871,404132.0542021238
776,125285.2444151964
3994,116229.19054077145
9433,85317.68921743878
14275,146353.44755784996
8030,287510.13122982247
8169,254265.78815386235
8053,192863.82541514045
4822,258488.70522179396
13197,216213.32526829277
13634,249976.3861837437
8951,182398.46617974885
12176,239566.16854297795
15471,165502.10360764657
14962,150653.56537422675
12512,134638.92476797523
8697,534763.4437073296
7095,203771.13491224256
13639,202665.62988490833
16660,181441.9310848918
5848,151822.13575951828
5386,183447.47169034905
10880,299093.84616478847
3954,196787.0997806729
13426,261906.0257901726
5966,202551.47478614154
16315,287151.93874624587
7455,177962.78881028932
11071,221204.13078907508
14740,210617.47298193377
16087,192797.5713186688
8931,213359.5177984477
15289,165934.99329895503
16089,259443.62171186256
12128,184756.25383006904
4724,167460.67355872912
8585,198481.95486280468
7188,202210.0749823939
5423,166051.23968418658
10488,188661.95625286346
5980,178118.7934321017
8376,225347.530316092
12397,140658.12043176976
16496,176583.92250492968
4891,218126.56425325462
9710,156118.55287557957
6339,173782.19154165455
244,228772.06737629537
5002,238525.63122040016
5358,175024.9921147773
7636,149387.36349065817
9361,310492.8532010099
3601,114555.90076858841
15755,169318.35169036817
172,189375.05542412188
3037,256907.32907372105
577,239805.2461768725
3607,156787.9274328153
2515,142682.63138351624
10413,164812.75400534103
10511,230930.27981953238
4637,418058.6268854703
12736,260417.50689644058
9534,196463.41481521504
11641,191206.77257386685
10419,247190.3018760785
15313,265204.40883500024
14915,168805.7060297944
12409,356368.3936680921
9405,144443.45385000933
14066,200564.14958032235
14108,205021.92084623166
11931,236827.18869244977
11464,287333.66056730115
926,156650.50393973527
11190,216274.28228431026
10260,183423.65930643052
12712,189632.4817206282
1234,226434.22848488626
11608,124285.89481116786
3776,237923.1998755363
4881,189962.2925719562
10266,212218.72216067207
3262,243674.42746394768
3576,375921.9441941575
16604,498436.41024343437
8041,135013.68383338777
10691,244046.1081670994
8357,190453.515027933
11661,152273.16764884142
4453,221252.72065159635
15936,212675.49416298553
8463,286539.056199803
15770,250860.86466744237
466,190797.7258948284
14965,91605.51061009521
11227,197780.31051663854
9894,296745.65635404066
11746,189127.72522930763
4118,157725.32678264662
756,330087.8490485022
15589,169513.87413708636
109,340354.7770029237
5778,214833.0527127071
1731,87352.45107258671
3450,176034.7570148788
2961,204381.11519815505
222,184842.38736037826
11454,363683.9645300661
7339,184712.51920069166
12096,142702.22602060693
14074,212794.981471541
4058,441660.4514504987
6603,249678.33896431688
3289,145181.15941863658
16681,272109.21138509904
8200,229630.93316820788
3343,373133.68474890525
7802,195682.8872042584
2082,359592.5870444141
217,255924.7659133945
1720,188926.16999609277
7224,255448.42431697366
6176,137394.33751258755
12571,226936.6909243532
16666,248200.71888658035
8908,233632.06936493944
6914,191193.04807544616
5428,211050.89188352565
381,176756.12577602678
3991,221392.03180784563
16365,265516.6960824031
1046,215272.52496954042
391,173376.08094911327
9212,343607.02191668114
3022,177022.0249696029
9961,142835.47560460572
6764,230841.23444145467
7720,180893.51204020277
4809,194004.96396278002
8877,321391.5732384661
7817,184999.62008310936
10614,130187.76443365285
5553,228926.33471949314
16488,129554.39953504814
11002,226814.6874529809
13592,230967.51531739996
15050,231071.93919237127
13553,239968.9261055394
9041,187643.08549897748
5461,442029.3811736711
16274,411731.62542064337
2138,139203.3698993477
6245,165500.11392632677
8245,178338.90267609473
6491,208737.80375310895
13218,194211.34987725157
13101,139059.123201863
10462,156959.7589382205
4079,199741.59833329075
1506,414160.071660102
14107,144678.40776074893
12215,256034.3725227389
11576,321525.33254437236
10567,231726.29155000308
12713,203894.40930342462
1468,428807.14832956606
2549,248888.76514032212
4172,242360.4566855844
12380,218840.45573836614
3513,132338.19722718102
8165,264999.3175341239
1127,224021.5576995884
14601,423956.6186241693
15526,268099.530329784
986,338716.8237452013
14968,198122.1440331253
9348,232880.07397013702
6317,228053.7486020816
7497,83162.98844102444
5079,347812.3105829937
528,192806.62049538162
10964,160573.94820562316
5812,312048.1106113938
11022,197321.23807707336
16251,235323.88836259145
5863,116056.35406351095
8664,192243.4489382314
5396,203800.79490757652
6917,240171.4765745079
12776,143154.36040561882
473,209512.096553361
13333,210639.9328141351
13023,140900.66565984522
7357,202690.934843847
10955,390900.17023696355
11914,382180.6345932016
12535,158360.32891784684
11205,205930.78353029347
13209,161260.15449518667
16119,330423.3454698542
2174,166537.81783471094
4834,212091.19737046247
10151,168583.16878531728
5584,205172.41074641177
6672,227742.12000494188
12858,278490.30678928574
5106,194605.0003165934
8884,238124.54405101947
13766,157417.21758908586
12556,135287.28510294872
12910,265982.3036495771
6258,129700.39969567084
7100,243887.1523541861
1793,210698.25134082674
3335,169603.19731222422
12835,165805.14645346467
10591,154497.17141012487
15707,258711.85210326273
16389,173896.18885907755
7440,347872.20306770114
6293,197738.2717234064
3937,203079.03003913842
16527,194604.39304535586
5102,257729.42091904418
10734,350207.1605002745
7986,160973.63704734456
6495,89828.52094022279
9571,248198.92698313866
5131,227973.78173618656
10761,378348.43452990754
143,395124.0068143314
13829,203139.16481108323
13662,242671.83055525617
1771,169678.08549753792
5448,254472.98737723884
8594,173073.27597507965
12038,318052.4374263374
16471,173208.1289751301
16764,153760.61869037067
1282,159720.29472547222
15101,273089.3355680966
9473,159315.98270223342
2324,412375.1691173599
14448,225674.95082521762
6000,79532.93609591486
2077,145280.6173812869
12960,234410.94962925048
15837,183172.49192755413
8805,242569.19378434404
9987,210854.4766681594
1580,308632.0009156796
11089,124392.1692007278
10926,204149.7168636947
12773,481842.5630431631
6490,256548.71591339403
10858,143116.28480293436
2831,123829.72955905824
16326,208962.8745730587
371,202248.40279610976
8852,203258.6593499092
6713,294454.882093976
4230,211166.60402489098
3639,213155.4240412611
3642,224678.2174563638
5149,170779.60437188964
2861,225638.73976137847
13300,89365.77188654835
2807,390529.57425782946
5919,104673.34670052156
12716,483658.1912515547
4271,226906.31482900458
16055,238518.5967090489
3747,191445.0990382161
5857,253879.2179868982
6884,336875.50169293
16027,313870.79656655254
3512,311699.85129583726
5181,181366.13857142677
16732,269755.63236654556
1908,184066.00144551636
12082,175293.88312548518
7286,129523.71932067571
8216,134701.5010241213
6929,311262.6558453097
3950,261452.88518804862
12479,172958.654573897
877,136120.73979565257
1366,197777.41239211467
384,156548.2718252256
5767,206727.66375563235
6910,159173.90429026922
187,231888.64596610493
10164,310824.96245746454
8603,228530.53528702236
15834,187574.40292798798
3078,133425.10305690422
3479,251807.96878101036
6671,241240.77973300646
6078,159165.45756186108
16271,133097.93895581615
16191,180686.12427785026
11544,166670.44123788507
7781,207339.10773586962
14918,277733.9755396574
6238,189520.1875135952
12989,213851.2492864974
11907,203790.04073875732
9696,171967.22721172599
14084,363241.94356941374
3895,143893.08828324167
4367,170601.46452712748
8453,80369.9432805208
7638,335001.49340177584
8373,245572.2957880351
4674,195047.5341114299
15787,157453.10284634258
5903,231618.06120834814
13679,218876.34732884858
9018,389582.3850524965
15823,233764.05420206886
13289,150839.87912001827
9896,210721.15051048438
14436,203859.97663840055
5547,256811.90631132943
4048,418749.9192851713
16579,201214.6360358104
8550,209077.66673628098
9385,293215.0460697221
5242,158106.98187918653
31,206069.77987339423
6144,281234.5067832327
3990,205180.62169795562
2523,94629.15766701534
12608,277336.30737906863
7234,164354.97516049448
15264,228027.2210058555
9623,192842.09295453507
3161,317224.5897818113
7425,120724.86459816979
13021,280047.65342281194
4044,147971.36456486647
15411,252112.66282773443
979,289724.6509190857
5514,249495.65737465635
4817,169178.60111722013
2115,190892.37910596438
10571,237965.2250773834
8992,221114.67405835688
15546,186683.17010312443
11359,143015.1128302
11972,187262.8748734205
12838,166446.92668172423
5948,134402.34231690774
422,267780.57786663563
4855,147945.56873817052
16197,129793.44481481274
8926,398445.63470815343
5703,169929.5730514538
8848,183733.37948497533
7039,302420.49446450593
3806,184030.88369953784
15154,232471.79206955948
13132,155074.85913722505
7438,196210.84897574864
4398,189796.44316371772
2440,166427.2967933263
3751,189894.34292208625
1476,179254.77060739472
2264,302388.48987016344
16444,187941.178137833
10704,132457.04468415043
4033,150830.86040166498
4508,146209.25865908305
16290,216909.6698669809
10387,195153.5694598002
5457,153157.33598172502
4910,284643.83176375774
7451,197267.81033095892
10732,179209.64253212555
8015,123327.70865627757
6148,174721.4435999876
5892,250657.86969675164
7825,213333.85582345043
6851,232147.3471356733
6633,226837.6781099875
2139,280714.98727904115
10213,243986.82391020318
2830,254209.8375802338
13907,133064.2572142142
15897,352089.9594891374
8311,178565.0132729438
14230,185644.89855158803
3878,214524.39699250442
13732,179587.29069478528
12110,169417.73186778984
10675,383342.1810399369
12946,124239.46527656984
16754,256673.69854943376
4394,270643.2985457856
16728,192675.8134463759
14378,311142.6043194143
9949,219004.74062664856
994,189694.9581223578
13258,144759.52244696577
5883,376768.46686146944
6933,361804.8234644439
13193,209124.2278442686
13286,171288.22175538793
13407,376336.22752313764
7512,143431.9200982143
7221,190055.05053188448
14428,142676.60595853213
1740,217538.35697723704
3,139726.8984147533
12952,214280.05219637186
11537,137897.33016053552
2558,151208.7338453905
14081,235394.01396970413
3517,214299.32063407343
7149,219367.20935774452
15777,129754.72767529877
8995,201696.78015851567
826,440633.8714994959
509,284195.5921741722
14875,314112.36748468655
6591,158632.8473272791
11283,125378.29731833434
9897,239731.46160743063
14902,209094.24039161587
14291,155672.47853056024
3162,242882.33617984224
4206,171401.29951251653
11580,231999.59430918947
2007,212325.30174827573
14939,318397.49999661674
13572,172178.44867992
